state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
709.407,5.632039377,-0.05078125,1.574707031,-0.732666016,-36.64122137,-101.4961832,-173.5267176,19785,2612,359,6.393554688,190.5983526,0.77007707,FALSE,,FALSE,,25524,,36
709.412,5.6370414,-0.260498047,1.144042969,-0.723388672,-50.22900763,-117.4045802,-126.4122137,20385,2654,492,7.448242188,197.8253689,1.051226576,FALSE,,FALSE,,26237,,36
709.417,5.642043848,-0.1171875,0.878417969,-0.679199219,-51.66412214,-123.7862595,-97.40458015,21000,2701,525,9.403808594,208.7209315,1.113746504,FALSE,,FALSE,,27540,,36
709.422,5.647045093,0.095947266,0.716308594,-0.594970703,-46.5648855,-112.5801527,-73.46564885,21633,2805,816,10.83203125,224.6243227,1.722767799,FALSE,,FALSE,,28475,,36
709.427,5.652047264,-0.138671875,1.092285156,-0.420166016,-40.18320611,-92.33587786,-70.50381679,22297,2930,639,12.89746094,244.4035716,1.341101519,FALSE,,FALSE,,29797,,36
709.432,5.657048045,-0.328369141,1.283203125,-0.002929688,-36.03053435,-17.22137405,-105.4045802,23006,3146,1011,13.75439453,263.2262756,2.11690993,FALSE,,FALSE,,30334,,36
709.437,5.662050494,-0.466308594,0.996582031,-0.009765625,-32.48854962,-11.14503817,-112.4885496,23787,3463,907,14.14990234,270.9211934,1.89708919,FALSE,,FALSE,,30580,,36
709.442,5.66705222,-0.173095703,1.059814453,0.135986328,-30.50381679,-6.198473282,-111.6946565,24633,3765,1081,14.06201172,260.3585488,2.261576857,FALSE,,FALSE,,30525,,36
709.452,5.672054243,-0.157226563,0.589599609,0.030761719,-21.83206107,29.19083969,-94.6870229,26396,3804,-61,12.91943359,231.2565651,-0.12801613,FALSE,,FALSE,,29811,,35
709.457,5.677055765,-0.141357422,0.528808594,0.012939453,-17.49618321,33.09923664,-84.48854962,27207,3543,-484,11.90869141,185.0121108,-1.018578543,FALSE,,FALSE,,29168,,35
709.462,5.682058214,-0.142333984,0.462890625,0.005859375,-12.21374046,39.29770992,-72.91603053,27915,3053,-1729,11.16162109,127.0754349,-3.646634892,FALSE,,FALSE,,28688,,35
709.467,5.687059514,-0.273925781,0.414550781,-0.052978516,-8.79389313,34.71755725,-50.90076336,28388,1970,-2807,10.15087891,65.58813269,-5.939357954,FALSE,,FALSE,,28031,,35
709.472,5.692061222,-0.258789063,0.378662109,-0.024414063,-5.007633588,41.80152672,-20.94656489,28678,1209,-1975,9.535644531,7.292660493,-4.187854543,FALSE,,FALSE,,27627,,35
709.477,5.697062022,-0.275878906,0.322753906,-0.017822266,-2.442748092,39.81679389,1.160305344,28734,86,-3275,8.700683594,-43.03705179,-6.96524175,FALSE,,FALSE,,27075,,35
709.482,5.702064637,-0.209716797,0.347167969,0.040039063,0.610687023,43.96946565,13.83206107,28591,-675,-1794,8.261230469,-82.80264002,-3.821603831,FALSE,,FALSE,,26782,,35
709.487,5.70706603,-0.262207031,0.26171875,0.022705078,4.366412214,43.8778626,22.32061069,28391,-911,-851,7.624023438,-111.098035,-1.817091208,FALSE,,FALSE,,26355,,36
709.492,5.712068182,-0.193603516,0.174560547,0.018554688,11.08396947,39.45038168,46.32061069,28144,-1107,-598,7.250488281,-128.7048532,-1.278652369,FALSE,,FALSE,,26104,,36
709.497,5.717070038,-0.275634766,0.153076172,0.034423828,12.33587786,38.6870229,57.06870229,27873,-1200,-428,6.745117188,-137.2478067,-0.916883465,FALSE,,FALSE,,25763,,35
709.502,5.722072783,-0.284667969,0.129150391,0.020751953,12.97709924,36.82442748,67.02290076,27584,-1268,-306,6.4375,-138.4970389,-0.656281351,FALSE,,FALSE,,25554,,35
709.507,5.727074638,-0.334960938,0.124267578,-0.001953125,12.42748092,38.99236641,76.51908397,27287,-1310,-255,6.020019531,-134.3502776,-0.547750905,FALSE,,FALSE,,25270,,35
709.512,5.732076365,-0.400146484,0.112548828,-0.064697266,10.6259542,39.75572519,95.35877863,27047,-1322,-170,5.756347656,-126.5463695,-0.365523934,FALSE,,FALSE,,25091,,35
709.517,5.737077961,-0.416503906,0.119140625,-0.103759766,9.282442748,38.90076336,104.9160305,26749,-1303,-122,5.360839844,-116.7590887,-0.262699216,FALSE,,FALSE,,24820,,35
709.522,5.742080428,-0.423583984,0.144287109,-0.129882813,7.572519084,39.63358779,115.3282443,26451,-1308,-87,5.075195313,-106.4860149,-0.187530103,FALSE,,FALSE,,24624,,35
709.527,5.74708158,-0.471923828,0.180419922,-0.155273438,5.58778626,40.36641221,124.2137405,26158,-1287,-85,4.613769531,-97.07967646,-0.183524457,FALSE,,FALSE,,24307,,36
709.532,5.752083233,-0.446533203,0.181884766,-0.147705078,2.13740458,39.60305344,143.6030534,25869,-1267,-55,4.284179688,-89.42614876,-0.118890464,FALSE,,FALSE,,24080,,36
709.537,5.757084755,-0.467773438,0.195068359,-0.145507813,0.305343511,38.50381679,153.221374,25586,-1240,-77,3.778808594,-83.86465119,-0.166740813,FALSE,,FALSE,,23731,,35
709.542,5.762087241,-0.465087891,0.206787109,-0.131103516,-1.007633588,37.3129771,162.9312977,25307,-1224,-83,3.44921875,-80.26816867,-0.179936354,FALSE,,FALSE,,23503,,35
709.547,5.767089152,-0.479248047,0.218994141,-0.115966797,-2.473282443,35.60305344,173.3740458,25031,-1216,-98,2.943847656,-78.22086948,-0.212813565,FALSE,,FALSE,,23152,,35
709.552,5.772091711,-0.531982422,0.250244141,-0.095703125,-4.091603053,31.14503817,195.8167939,24757,-1200,-107,2.5703125,-77.50812197,-0.232638969,FALSE,,FALSE,,22892,,35
709.557,5.77709303,-0.521972656,0.283203125,-0.083251953,-4.213740458,29.49618321,207.0229008,24483,-1201,-133,2.130859375,-77.62029175,-0.289567178,FALSE,,FALSE,,22585,,35
709.562,5.782094868,-0.494628906,0.284179688,-0.062744141,-4.27480916,25.74045802,217.5572519,24211,-1200,-135,1.801269531,-77.81122761,-0.294215775,FALSE,,FALSE,,22355,,35
709.567,5.787096798,-0.488525391,0.289794922,-0.072265625,-4.152671756,23.02290076,227.4503817,23938,-1193,-158,1.383789063,-77.77257076,-0.344762481,FALSE,,FALSE,,22062,,36
709.572,5.792099264,-0.471679688,0.293212891,-0.049560547,-4,14.83969466,246.1374046,23666,-1197,-137,1.098144531,-77.32499877,-0.2991804,FALSE,,FALSE,,21862,,36
709.577,5.797100917,-0.466796875,0.293945313,-0.041015625,-3.755725191,10.87022901,254.9007634,23395,-1188,-135,0.724609375,-76.29809553,-0.29511143,FALSE,,FALSE,,21600,,36
709.582,5.802102995,-0.465576172,0.293945313,-0.034667969,-3.572519084,6.473282443,263.0534351,23128,-1180,-108,0.482910156,-74.62910407,-0.2362378,FALSE,,FALSE,,21430,,36
709.587,5.807104721,-0.477050781,0.309814453,-0.026123047,-2.625954198,2.687022901,270.9923664,22864,-1158,-101,0.131347656,-72.41761329,-0.221120105,FALSE,,FALSE,,21182,,36
709.592,5.812107429,-0.489257813,0.319824219,0.00390625,-1.06870229,-5.648854962,285.8625954,22602,-1151,-85,-0.06640625,-69.7710755,-0.186179437,FALSE,,FALSE,,21043,,36
709.597,5.81710897,-0.483642578,0.313476563,0.009765625,-0.27480916,-9.618320611,292.7328244,22346,-1130,-88,-0.41796875,-66.88161124,-0.19291198,FALSE,,FALSE,,20794,,35
709.602,5.82211114,-0.461914063,0.309082031,0.016845703,0.885496183,-12.64122137,299.6641221,22095,-1102,-69,-0.615722656,-64.06846638,-0.151331848,FALSE,,FALSE,,20655,,35
709.607,5.827112867,-0.475341797,0.316162109,0.020263672,1.86259542,-15.63358779,306.4427481,21848,-1082,-55,-0.923339844,-61.3537448,-0.120715355,FALSE,,FALSE,,20437,,35
709.612,5.832115333,-0.505126953,0.324707031,0.025878906,5.221374046,-21.03816794,320.2137405,21608,-1053,-56,-1.12109375,-58.74371616,-0.122968174,FALSE,,FALSE,,20297,,35
709.617,5.837116486,-0.522705078,0.33984375,0.028320313,7.083969466,-24.76335878,327.6946565,21370,-1032,-49,-1.428710938,-56.41050514,-0.107676153,FALSE,,FALSE,,20080,,35
709.622,5.842118453,-0.541259766,0.358642578,0.024658203,9.374045802,-28.94656489,335.2977099,21139,-1018,-33,-1.604492188,-54.35400947,-0.072547017,FALSE,,FALSE,,19955,,35
709.627,5.847120197,-0.548095703,0.382324219,0.014404297,11.78625954,-34.35114504,342.5343511,20914,-988,-50,-1.802246094,-52.11064917,-0.109971607,FALSE,,FALSE,,19815,,36
709.632,5.852121794,-0.538085938,0.403564453,0.001953125,18.04580153,-44.61068702,355.2061069,20697,-955,-35,-1.890136719,-49.13334705,-0.076996272,FALSE,,FALSE,,19753,,36
709.637,5.857123483,-0.551757813,0.429443359,-0.038085938,22.25954198,-50.35114504,360.8549618,20485,-920,-25,-2.043945313,-45.39496533,-0.055017526,FALSE,,FALSE,,19644,,36
709.642,5.862125895,-0.519042969,0.44921875,-0.060302734,26.53435115,-56.18320611,366.0458015,20284,-876,-1,-2.109863281,-41.20401027,-0.002201047,FALSE,,FALSE,,19597,,36
709.647,5.867128028,-0.468994141,0.471679688,-0.073242188,31.14503817,-60.64122137,370.0152672,20092,-838,-2,-2.131835938,-36.44167167,-0.004402325,FALSE,,FALSE,,19581,,36
709.652,5.872129217,-0.358154297,0.515380859,-0.088378906,39.84732824,-66.53435115,374.6870229,19913,-783,19,-2.131835938,-30.90113772,0.04182209,FALSE,,FALSE,,19581,,36
709.657,5.877131295,-0.303222656,0.534423828,-0.088623047,44.97709924,-67.38931298,375.7251908,19750,-710,117,-2.131835938,-24.95356934,0.257536026,FALSE,,FALSE,,19581,,36
709.662,5.882133225,-0.241455078,0.549316406,-0.086181641,49.58778626,-67.48091603,376,19611,-604,302,-2.109863281,-19.04622362,0.664716259,FALSE,,FALSE,,19597,,36
709.667,5.887134322,-0.171386719,0.579101563,-0.084228516,54.13740458,-66.99236641,376.2748092,19516,-385,600,-2.065917969,-13.37446136,1.320489857,FALSE,,FALSE,,19628,,35
709.672,5.892136307,-0.121337891,0.670654297,-0.060058594,61.16030534,-64.18320611,377.8931298,19485,-109,631,-2.043945313,-8.132909257,1.388642358,FALSE,,FALSE,,19644,,35
709.677,5.897138071,-0.103515625,0.729736328,-0.038085938,63.78625954,-61.80152672,380,19507,111,462,-1.956054688,-3.411831175,1.016510671,FALSE,,FALSE,,19706,,36
709.682,5.902139815,-0.090332031,0.78125,-0.043212891,66.10687023,-57.98473282,383.0534351,19555,213,277,-1.868164063,1.037464434,0.609338544,FALSE,,FALSE,,19768,,36
709.687,5.907141356,-0.092773438,0.841064453,-0.048583984,68.58015267,-52.97709924,384.3358779,19610,248,196,-1.582519531,6.014108345,0.430862721,FALSE,,FALSE,,19971,,35
709.692,5.91214399,-0.025390625,0.914306641,-0.091308594,74.59541985,-45.40458015,382.778626,19670,264,166,-1.428710938,11.9882606,0.364780437,FALSE,,FALSE,,20080,,35
709.697,5.917144864,-0.037597656,0.962646484,-0.077880859,78.77862595,-41.77099237,379.6641221,19737,305,295,-1.12109375,18.47526993,0.647778774,FALSE,,FALSE,,20297,,35
709.702,5.922146554,0.001953125,1.033691406,-0.054199219,83.9389313,-38.29007634,375.1145038,19818,359,331,-0.9453125,24.94659098,0.726525033,FALSE,,FALSE,,20422,,35
709.707,5.927147724,0.031738281,1.098632813,-0.006103516,90.10687023,-33.98473282,370.0763359,19910,399,338,-0.747558594,30.53495879,0.741539797,FALSE,,FALSE,,20562,,35
709.712,5.932150247,0.109863281,1.251953125,0.141845703,104.8854962,-20.42748092,357.1908397,20020,486,339,-0.637695313,34.40205443,0.7435389,FALSE,,FALSE,,20639,,35
709.717,5.937151936,0.158203125,1.298095703,0.193359375,111.480916,-11.51145038,351.4503817,20143,548,278,-0.549804688,36.1484965,0.609618016,FALSE,,FALSE,,20701,,35
709.722,5.942154218,0.202392578,1.333496094,0.203613281,117.1603053,-1.251908397,346.7175573,20275,582,202,-0.527832031,35.60024362,0.442936653,FALSE,,FALSE,,20717,,35
709.727,5.94715637,0.238525391,1.361572266,0.204101563,121.648855,9.679389313,342.1679389,20406,573,143,-0.527832031,32.91827183,0.313564066,FALSE,,FALSE,,20717,,36
709.732,5.952158744,0.274414063,1.40625,0.110351563,127.6030534,30.04580153,334.8396947,20534,563,68,-0.505859375,28.73026031,0.149099579,FALSE,,FALSE,,20732,,36
709.737,5.957160008,0.266113281,1.436767578,0.038574219,128.7022901,38.71755725,331.3587786,20647,494,-92,-0.461914063,24.0892993,-0.201701831,FALSE,,FALSE,,20763,,35
709.742,5.962161993,0.253417969,1.473876953,-0.023193359,128.1221374,45.86259542,327.7251908,20732,354,-303,-0.41796875,19.79543385,-0.664231022,FALSE,,FALSE,,20794,,35
709.747,5.967163201,0.237304688,1.506591797,-0.084228516,125.6793893,51.75572519,323.2671756,20781,202,-336,-0.330078125,16.33389068,-0.736418758,FALSE,,FALSE,,20857,,35
709.752,5.972165371,0.262939453,1.535888672,-0.234863281,118.2290076,67.05343511,310.3816794,20803,66,-195,-0.220214844,14.12552131,-0.427274032,FALSE,,FALSE,,20934,,35
709.757,5.977166487,0.259033203,1.567871094,-0.245605469,112.1221374,73.40458015,302.5648855,20808,30,22,-0.022460938,13.60433867,0.048182577,FALSE,,FALSE,,21074,,35
709.762,5.982168602,0.270019531,1.611572266,-0.230712891,103.6946565,82.35114504,293.9541985,20828,82,265,0.087402344,14.64838913,0.580228388,FALSE,,FALSE,,21151,,35
709.767,5.987170328,0.342041016,1.655517578,-0.197509766,93.64885496,100.3053435,284.5801527,20865,167,404,0.175292969,16.17114717,0.8843856,FALSE,,FALSE,,21213,,36
709.772,5.992172665,0.046142578,1.826171875,-0.169433594,72.18320611,121.0076336,264.9465649,20926,284,398,0.197265625,17.08428382,0.871204221,FALSE,,FALSE,,21228,,36
709.777,5.997174151,-0.086425781,1.974121094,-0.109375,63.72519084,110.351145,254.1068702,21003,336,295,0.28515625,17.18005553,0.645601505,FALSE,,FALSE,,21290,,36
709.782,6.002175488,0.018066406,2.094970703,-0.147705078,55.69465649,115.0839695,241.9847328,21085,367,201,0.307128906,16.74391529,0.439860319,FALSE,,FALSE,,21306,,36
709.787,6.007177437,0.000976563,2.163818359,-0.181640625,50.13740458,124.9770992,229.6183206,21170,363,91,0.351074219,15.82515521,0.199118819,FALSE,,FALSE,,21337,,36
709.792,6.012179052,-0.083007813,2.26171875,-0.263183594,48.24427481,132,203.3587786,21249,345,-6,0.416992188,14.67067333,-0.013126528,FALSE,,FALSE,,21383,,36
709.797,6.017180667,-0.140625,2.267089844,-0.308105469,50.65648855,136.9160305,187.9389313,21312,267,-102,0.482910156,13.72252538,-0.223113478,FALSE,,FALSE,,21430,,35
709.802,6.022182189,-0.233398438,2.197998047,-0.346435547,52.61068702,141.8931298,169.7099237,21357,196,-77,0.526855469,12.98287801,-0.168409787,FALSE,,FALSE,,21460,,35
709.807,6.027183971,-0.369140625,2.097900391,-0.411132813,55.11450382,140.4274809,147.9694656,21390,137,19,0.504882813,11.99508635,0.041558011,FALSE,,FALSE,,21445,,35
709.812,6.03218542,-0.565185547,1.711669922,-0.419433594,54.35114504,130.351145,93.80152672,21421,143,77,0.548828125,10.57447179,0.168400236,TRUE,,FALSE,,21476,,35
709.817,6.037187664,-0.668945313,1.573730469,-0.369628906,52.1221374,119.6946565,65.52671756,21448,114,-31,0.504882813,8.902131508,-0.067805176,FALSE,,FALSE,,21445,,35
709.822,6.042189835,-0.692138672,1.38671875,-0.338134766,48.58015267,114.0152672,35.35877863,21465,66,-110,0.504882813,6.937920493,-0.240599012,FALSE,,FALSE,,21445,,35
709.827,6.047191431,-0.725097656,1.218505859,-0.272949219,44.03053435,110.3206107,4.946564885,21478,53,-143,0.4609375,4.767795654,-0.312813924,FALSE,,FALSE,,21414,,35
709.832,6.052192732,-0.784423828,0.979003906,0.015869141,27.63358779,87.57251908,-48.79389313,21478,-16,-197,0.416992188,2.463427352,-0.430987668,FALSE,,FALSE,,21383,,35
709.837,6.057195088,-0.681396484,0.888183594,0.0546875,19.14503817,96.61068702,-72.48854962,21468,-43,-202,0.28515625,-0.271462181,-0.442072895,FALSE,,FALSE,,21290,,35
709.842,6.062196499,-0.829101563,0.806152344,0.105957031,12.33587786,91.05343511,-92.45801527,21453,-66,-272,0.241210938,-3.415791934,-0.595331372,FALSE,,FALSE,,21259,,35
709.847,6.06719867,-0.709960938,0.811523438,0.123779297,9.007633588,87.72519084,-110.351145,21431,-101,-354,0.197265625,-6.217093996,-0.774890186,FALSE,,FALSE,,21228,,36
709.852,6.072200248,-0.756835938,0.923828125,0.166259766,9.832061069,81.89312977,-143.1145038,21384,-214,-353,0.087402344,-8.485099449,-0.772908004,FALSE,,FALSE,,21151,,36
709.857,6.077201844,-0.384765625,1.781982422,0.293457031,6.870229008,81.34351145,-151.7862595,21326,-267,-215,-0.000488281,-10.67016246,-0.470850547,FALSE,,FALSE,,21089,,36
709.862,6.082203348,0.305908203,4,1.232910156,-28.91603053,53.22137405,-120.8854962,21258,-311,-129,0.373046875,-10.86135698,-0.282251724,FALSE,,FALSE,,21352,,36
709.867,6.087205908,1.397216797,4,1.460693359,-77.06870229,10.6870229,-57.34351145,21173,-368,-37,2.460449219,0.92067273,-0.080473368,FALSE,,FALSE,,22815,,35
709.872,6.092207245,-1.118164063,-0.870361328,-0.620605469,37.80152672,97.92366412,-83.23664122,21112,-258,756,4.064453125,33.1150885,1.635466973,FALSE,,FALSE,,23929,,35
709.877,6.097209268,0.229492188,-0.809082031,-1.506347656,116.1221374,171.4198473,-163.8473282,21185,376,2465,5.338867188,77.49161315,5.30824329,FALSE,,FALSE,,24805,,35
709.882,6.102210679,0.135253906,1.313720703,0.058349609,121.2519084,96.18320611,-174.4732824,21460,1255,2799,5.448730469,116.8492496,6.025066704,FALSE,,FALSE,,24880,,35
709.887,6.10721222,0.658691406,2.156494141,0.576904297,72.1221374,69.2519084,-143.2061069,21859,1793,1894,6.283691406,142.0596651,4.064408681,FALSE,,FALSE,,25450,,36
709.892,6.112214002,-1.345458984,-0.380859375,-0.224853516,43.05343511,3.969465649,-133.4045802,22332,2088,759,7.008789063,156.8775545,1.624369138,FALSE,,FALSE,,25941,,36
709.897,6.117215525,0.517822266,0.793701172,-0.412597656,16.64122137,-15.17557252,-120.9770992,22798,2045,112,8.239257813,167.89963,0.238603252,FALSE,,FALSE,,26767,,36
709.902,6.122217066,0.031982422,1.16015625,0.296875,-13.16030534,-37.28244275,-89.19083969,23256,2009,236,9.271972656,178.4260362,0.500890435,FALSE,,FALSE,,27453,,36
709.907,6.127219255,-0.727050781,0.516845703,0.034912109,-25.67938931,-34.38167939,-87.08396947,23726,2073,553,10.94189453,190.7896587,1.167114937,FALSE,,FALSE,,28546,,35
709.912,6.132220963,-0.111328125,2.010742188,0.124755859,-40.36641221,-37.00763359,-112.3053435,24239,2278,764,11.86474609,204.6622247,1.608039744,FALSE,,FALSE,,29140,,35
709.917,6.137222763,-0.030517578,1.961914063,0.065673828,-39.96946565,-34.93129771,-127.9694656,24798,2476,1006,13.05126953,216.0051844,2.110461438,FALSE,,FALSE,,29894,,35
709.922,6.142224193,-0.114501953,1.728759766,0.060302734,-30.44274809,-42.87022901,-152.4885496,25429,2794,836,13.55664063,221.1960218,1.751422653,FALSE,,FALSE,,30211,,35
709.927,6.147226252,0.004882813,1.841552734,0.188232422,-20.54961832,-56.0610687,-168.1221374,26072,2840,370,14.06201172,217.6113393,0.774082736,FALSE,,FALSE,,30525,,35
709.932,6.152228201,0.407958984,1.443603516,0.269287109,-5.770992366,-48.61068702,-194.778626,26721,2855,233,14.19384766,204.4500987,0.487285665,FALSE,,FALSE,,30607,,35
709.937,6.157229668,0.271972656,1.206787109,0.503662109,-3.847328244,-8.671755725,-197.9847328,27355,2790,5,14.04003906,182.0561279,0.01046121,FALSE,,FALSE,,30512,,35
709.942,6.162231746,0.291259766,0.776855469,0.310791016,-2.961832061,5.770992366,-201.8625954,27967,2680,-155,13.84228516,151.5681526,-0.324473198,FALSE,,FALSE,,30389,,35
709.947,6.167233416,0.200927734,0.836914063,0.262207031,0.610687023,13.46564885,-200.9465649,28540,2501,-410,13.49072266,116.2201122,-0.859104895,FALSE,,FALSE,,30170,,35
709.952,6.172235865,-0.077148438,1.001708984,-0.018798828,7.175572519,-9.221374046,-199.4503817,29048,2202,-827,13.27099609,79.71212223,-1.733909333,FALSE,,FALSE,,30032,,35
709.957,6.177238054,-0.715576172,1.344482422,0.006591797,9.282442748,7.236641221,-198.778626,29464,1791,-1144,12.85351563,45.0399822,-2.401257463,FALSE,,FALSE,,29769,,36
709.962,6.18224004,-0.898193359,1.319091797,-0.147216797,8.183206107,-3.145038168,-200.0610687,29776,1340,-1107,12.50195313,13.53628759,-2.325829099,FALSE,,FALSE,,29547,,36
709.967,6.187242414,-1.118652344,1.544677734,-0.166259766,6.93129771,-9.832061069,-205.2519084,29980,847,-2119,11.75488281,-15.25791534,-4.461395763,FALSE,,FALSE,,29070,,36
709.972,6.192243973,-0.979736328,1.181884766,-0.269042969,11.11450382,-10.10687023,-206.9312977,29972,-108,-2316,11.07373047,-42.64895294,-4.885978581,FALSE,,FALSE,,28631,,36
709.977,6.197246089,-0.617675781,1.05078125,-0.195556641,10.07633588,-7.175572519,-200.0305344,29874,-463,-980,9.975097656,-69.6756177,-2.074838278,FALSE,,FALSE,,27916,,36
709.982,6.202248148,-0.465576172,0.649414063,-0.167236328,7.877862595,-3.694656489,-185.2519084,29721,-703,-824,9.25,-95.88607144,-1.749008822,FALSE,,FALSE,,27439,,36
709.987,6.207249708,-0.506835938,0.807128906,-0.087158203,2.625954198,-5.679389313,-169.8015267,29512,-938,-963,8.261230469,-119.2026995,-2.051396036,FALSE,,FALSE,,26782,,36
709.992,6.212251915,-0.596923828,0.934326172,-0.094238281,0.702290076,-4.519083969,-152.519084,29240,-1226,-931,7.733886719,-137.554665,-1.987099383,FALSE,,FALSE,,26429,,36
709.997,6.217253512,-0.522216797,0.901367188,-0.076660156,3.145038168,-6.229007634,-144,28923,-1414,-800,6.898925781,-149.8361478,-1.712817281,FALSE,,FALSE,,25867,,36
710.002,6.222254997,-0.432128906,0.875488281,-0.029052734,5.129770992,-6.687022901,-135.6030534,28558,-1616,-642,6.415527344,-156.4433905,-1.377016745,FALSE,,FALSE,,25539,,36
